work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2025,Mid,FT,Engineering Manager,317880,USD,317880,US,0,US,M
2023,Senior,FT,Machine Learning Scientist,126000,USD,126000,US,0,US,M
2025,Entry,FT,Analyst,52000,USD,52000,US,100,US,M
2024,Senior,FT,Data Engineer,230000,USD,230000,US,0,US,M
2023,Senior,FT,Machine Learning Engineer,153100,USD,153100,US,100,US,M
2024,Senior,FT,Associate,125000,USD,125000,US,0,US,M
2025,Mid,FT,Data Scientist,87200,USD,87200,US,0,US,M
2024,Mid,FT,Data Visualization Specialist,75600,USD,75600,US,0,US,M
2024,Senior,FT,Manager,152375,USD,152375,US,100,US,M
2023,Entry,FT,AI Developer,80000,USD,80000,SE,50,SE,M
2024,Senior,FT,Manager,138000,USD,138000,US,0,US,M
2024,Senior,FT,Data Engineer,270000,USD,270000,US,0,US,M
2025,Senior,FT,Software Engineer,108000,USD,108000,US,0,US,M
2025,Mid,FT,Data Engineer,50000,GBP,63291,GB,0,GB,M
2025,Senior,FT,Data Scientist,175800,USD,175800,US,0,US,M
2025,Mid,FT,Data Engineer,108000,USD,108000,US,0,US,M
2025,Entry,FT,Data Scientist,124000,USD,124000,US,0,US,M
2024,Mid,FT,Manager,300000,USD,300000,US,0,US,M
2025,Senior,FT,Engineer,131100,USD,131100,US,0,US,M
2024,Senior,FT,Software Engineer,188000,USD,188000,US,0,US,M
2025,Mid,FT,Product Manager,208800,USD,208800,US,0,US,M
2025,Senior,FT,Product Manager,124000,USD,124000,US,100,US,M
2025,Mid,FT,AI Engineer,134280,USD,134280,US,0,US,M
2025,Mid,FT,Engineer,220000,USD,220000,US,0,US,M
2024,Entry,FT,Data Analyst,132700,USD,132700,US,100,US,M
2024,Senior,FT,Data Engineer,210000,USD,210000,US,100,US,M
2024,Entry,FT,Research Scientist,260570,USD,260570,US,0,US,M
2024,Senior,FT,DevOps Engineer,164000,USD,164000,US,0,US,M
2025,Senior,FT,Analyst,97500,USD,97500,US,100,US,M
2025,Mid,FT,Data Manager,38000,GBP,48101,GB,0,GB,M
2024,Entry,FT,Data Analyst,84100,USD,84100,US,0,US,M
2025,Senior,FT,BI Developer,79200,USD,79200,US,0,US,M
2025,Entry,FT,Data Analyst,82000,USD,82000,US,0,US,M
2025,Senior,FT,Research Engineer,130000,USD,130000,US,0,US,M
2025,Mid,FT,Systems Engineer,116000,GBP,146835,GB,0,GB,M
2023,Senior,FT,Data Scientist,117000,USD,117000,US,0,US,M
2022,Senior,FT,Data Engineer,220110,USD,220110,US,0,US,M
2024,Mid,FT,Data Manager,93000,USD,93000,US,0,US,M
2025,Senior,FT,Data Manager,136787,USD,136787,US,100,US,M
2024,Mid,FT,Manager,193000,USD,193000,US,0,US,M
2022,Mid,FT,Data Scientist Lead,85000,EUR,89306,AT,50,AT,L
2024,Senior,FT,Data Analyst,212900,USD,212900,CA,0,CA,M
2025,Mid,FT,Data Analyst,74600,USD,74600,US,0,US,M
2025,Senior,FT,Engineer,145537,USD,145537,US,0,US,M
2023,Senior,FT,Business Intelligence Analyst,145000,USD,145000,US,0,US,M
2024,Senior,FT,Data Product Manager,293400,USD,293400,US,0,US,M
2024,Senior,FT,Consultant,115000,USD,115000,US,100,US,M
2024,Mid,FT,Software Engineer,185800,USD,185800,US,100,US,M
2025,Senior,FT,Machine Learning Engineer,143000,USD,143000,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,320000,USD,320000,US,0,US,M
2024,Senior,FT,Architect,259425,USD,259425,US,0,US,M
2024,Senior,FT,Engineer,208000,USD,208000,US,100,US,M
2025,Senior,FT,Data Engineer,95040,USD,95040,AR,100,AR,M
2025,Mid,FT,Research Scientist,280000,USD,280000,US,0,US,M
2020,Senior,FL,Computer Vision Engineer,60000,USD,60000,RU,100,US,S
2025,Senior,FT,Software Engineer,213000,USD,213000,US,100,US,M
2023,Mid,FT,Data Engineer,167100,USD,167100,US,0,US,M
2022,Senior,FT,Data Engineer,129400,USD,129400,US,100,US,M
2025,Senior,FT,Manager,154000,USD,154000,GB,0,GB,M
2025,Senior,FT,Analyst,121652,USD,121652,US,0,US,M
2025,Senior,FT,Data Analyst,187680,USD,187680,US,0,US,M
2024,Mid,FT,Data Engineer,103000,USD,103000,US,0,US,M
2024,Mid,FT,Data Visualization Engineer,89500,USD,89500,US,100,US,M
2024,Senior,FT,Business Intelligence Developer,140000,USD,140000,US,100,US,M
2024,Mid,FT,DevOps Engineer,220000,USD,220000,US,0,US,M
2025,Mid,FT,AI Engineer,2200000,INR,26013,IN,0,IN,L
2024,Mid,FT,Software Development Engineer,156000,USD,156000,US,0,US,M
2025,Mid,FT,Data Scientist,55549,USD,55549,US,0,US,M
2024,Senior,FT,Software Engineer,314400,USD,314400,US,0,US,M
2024,Mid,FT,Research Assistant,42000,USD,42000,US,0,US,M
2024,Senior,FT,Data Architect,134000,USD,134000,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,120200,USD,120200,US,0,US,M
2025,Mid,FT,Data Analytics Manager,141400,USD,141400,US,0,US,M
2025,Entry,FT,Data Analyst,46400,USD,46400,US,0,US,M
2023,Senior,FT,Research Scientist,175000,USD,175000,US,0,US,M
2023,Mid,FT,Machine Learning Engineer,50000,USD,50000,AM,0,AM,S
2025,Mid,FT,AI Developer,185920,USD,185920,US,0,US,M
2024,Mid,FT,Data Engineer,157500,USD,157500,US,0,US,M
2024,Senior,FT,Engineer,212510,USD,212510,US,0,US,M
2025,Mid,FT,Manager,235750,USD,235750,US,0,US,M
2025,Mid,FT,Engineering Manager,240000,USD,240000,US,0,US,M
2022,Senior,FT,Data Scientist,80000,GBP,98506,GB,0,GB,M
2025,Entry,FT,Data Analyst,116000,USD,116000,US,0,US,M
2025,Senior,FT,Associate,110000,USD,110000,US,0,US,M
2024,Senior,FT,Computer Vision Engineer,210000,USD,210000,US,100,US,M
2024,Mid,FT,Software Engineer,146875,USD,146875,US,100,US,M
2024,Senior,FT,Data Scientist,157000,USD,157000,CA,0,CA,M
2025,Senior,FT,Data Engineer,140000,USD,140000,CA,0,CA,M
2024,Senior,FT,Machine Learning Engineer,190000,USD,190000,US,100,US,M
2024,Mid,FT,Data Scientist,88200,USD,88200,US,100,US,M
2025,Senior,FT,Software Engineer,196000,USD,196000,US,0,US,M
2024,Senior,FT,Data Lead,91400,USD,91400,US,0,US,M
2024,Mid,FT,Analytics Engineer,125000,USD,125000,US,100,US,M
2024,Mid,FT,Software Developer,117500,USD,117500,US,100,US,M
2023,Senior,FT,Machine Learning Engineer,245000,USD,245000,US,100,US,M
2023,Executive,FT,Data Scientist,300000,USD,300000,US,0,US,M
2024,Entry,FT,Business Analyst,129960,USD,129960,US,100,US,M
2025,Senior,FT,Engineer,300000,USD,300000,US,0,US,M
2025,Entry,FT,Data Analyst,107831,USD,107831,AU,0,AU,M
2024,Senior,FT,Data Analyst,86940,USD,86940,US,0,US,M
2024,Senior,FT,Data Engineer,164839,USD,164839,US,0,US,M
2024,Executive,FT,Analyst,152000,USD,152000,US,0,US,M
2024,Senior,PT,Data Analyst,35000,GBP,43750,GB,0,GB,M
2024,Senior,FT,Data Scientist,136000,USD,136000,US,100,US,M
2025,Senior,FT,Data Scientist,235560,USD,235560,US,0,US,M
2025,Mid,FT,Data Scientist,194588,USD,194588,US,0,US,M
2024,Mid,FT,Data Scientist,106200,USD,106200,US,0,US,M
2024,Mid,FT,Research Engineer,199500,USD,199500,US,0,US,M
2025,Senior,FT,Data Engineer,148000,USD,148000,US,0,US,M
2025,Senior,FT,Analyst,166800,USD,166800,US,0,US,M
2024,Senior,FT,Data Scientist,70000,EUR,77777,PT,0,PT,M
2024,Senior,FT,Data Scientist,67100,USD,67100,US,0,US,M
2024,Senior,FT,Engineer,223900,USD,223900,US,100,US,M
2022,Senior,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,Senior,FT,Engineer,97000,USD,97000,US,0,US,M
2025,Entry,FT,Data Analyst,51100,USD,51100,US,0,US,M
2024,Mid,FT,Data Analyst,75000,USD,75000,US,100,US,M
2024,Senior,FT,Data Analyst,103800,USD,103800,US,0,US,M
2024,Entry,PT,Research Assistant,58000,USD,58000,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,156800,USD,156800,US,0,US,M
2025,Mid,FT,Analytics Engineer,85000,USD,85000,US,100,US,M
2024,Senior,FT,AI Lead,237500,USD,237500,US,0,US,M
2025,Entry,FT,Engineer,46800,USD,46800,US,0,US,M
2025,Mid,FT,Applied Scientist,68202,GBP,86331,GB,0,GB,M
2024,Senior,FT,Research Scientist,625000,USD,625000,US,0,US,M
2025,Senior,FT,Software Engineer,279500,USD,279500,US,0,US,M
2025,Senior,FT,MLOps Engineer,276400,USD,276400,US,0,US,M
2024,Senior,FT,Data Analyst,112600,USD,112600,US,0,US,M
2025,Senior,FT,Manager,227600,USD,227600,US,0,US,M
2025,Mid,FT,Data Engineer,120000,USD,120000,US,100,US,M
2025,Mid,FT,Associate,79000,CAD,56428,CA,0,CA,M
2024,Entry,FT,Analyst,62900,USD,62900,US,0,US,M
2024,Senior,FT,Data Team Lead,173900,USD,173900,US,0,US,M
2024,Mid,FT,Software Engineer,182608,USD,182608,US,0,US,M
2024,Senior,FT,Developer,135000,USD,135000,US,0,US,M
2023,Senior,FT,Research Scientist,250000,USD,250000,US,0,US,M
2025,Senior,FT,Data Lead,500000,USD,500000,US,0,US,M
2024,Senior,FT,AI Engineer,200500,USD,200500,US,0,US,M
2025,Executive,FT,Head of Data,250000,USD,250000,US,0,US,M
2025,Entry,FT,Associate,70550,USD,70550,US,0,US,M
2024,Senior,FT,Systems Engineer,168100,USD,168100,US,0,US,M
2025,Senior,FT,Data Scientist,314400,USD,314400,US,0,US,M
2023,Senior,FT,Analytics Engineer,116710,USD,116710,US,100,US,M
2025,Senior,FT,Backend Engineer,100000,GBP,126582,GB,0,GB,M
2024,Entry,PT,Business Intelligence Developer,64000,USD,64000,US,0,US,M
2024,Senior,FT,Data Engineer,125634,USD,125634,US,0,US,M
2025,Senior,FT,Data Scientist,176250,USD,176250,US,0,US,M
2024,Senior,FT,Data Engineer,141500,USD,141500,US,0,US,M
2025,Senior,FT,Data Analyst,57612,USD,57612,US,0,US,M
2024,Mid,FT,Analytics Engineer,163000,USD,163000,US,100,US,M
2024,Senior,FT,Data Analyst,128900,USD,128900,US,100,US,M
2024,Entry,FT,Data Analyst,77000,USD,77000,US,0,US,M
2024,Entry,FT,Data Analyst,83940,USD,83940,US,100,US,M
2024,Senior,FT,Research Scientist,218500,USD,218500,US,0,US,M
2025,Senior,FT,Manager,195000,USD,195000,US,0,US,M
2023,Senior,FT,Data Analyst,134000,USD,134000,US,100,US,M
2025,Senior,FT,Research Scientist,137600,USD,137600,US,0,US,M
2024,Executive,FT,NLP Engineer,150000,USD,150000,US,0,US,M
2024,Senior,FT,BI Analyst,55406,GBP,69257,GB,0,GB,M
2023,Senior,FT,Data Engineer,101028,USD,101028,US,100,US,M
2025,Senior,FT,Product Designer,141500,USD,141500,US,0,US,M
2025,Mid,FT,Data Analyst,97100,USD,97100,US,100,US,M
2025,Senior,FT,Machine Learning Engineer,325000,USD,325000,US,0,US,M
2025,Senior,FT,ML Scientist,240000,USD,240000,US,0,US,M
2024,Mid,FT,Analyst,94900,USD,94900,US,0,US,M
2025,Senior,FT,Developer,142500,USD,142500,US,0,US,M
2024,Senior,FT,Site Reliability Engineer,233200,USD,233200,US,0,US,M
2022,Mid,FT,Data Engineer,115000,USD,115000,US,0,US,M
2025,Mid,FT,Data Visualization Engineer,68400,USD,68400,US,100,US,M
2024,Entry,FT,Data Analyst,35000,GBP,43750,SE,0,SE,M
2023,Mid,FT,Data Engineer,198900,USD,198900,US,0,US,M
2025,Mid,FT,Data Engineer,65500,USD,65500,US,0,US,M
2025,Mid,FT,Manager,204300,USD,204300,US,100,US,L
2023,Senior,FT,Data Engineer,72000,USD,72000,US,100,US,M
2025,Senior,FT,Data Engineer,129400,USD,129400,US,0,US,M
2025,Senior,FT,Engineering Manager,228500,USD,228500,US,0,US,M
2025,Senior,FT,Engineer,560000,USD,560000,US,0,US,M
2024,Entry,FT,Research Scientist,117000,USD,117000,US,100,US,M
2025,Senior,FT,Data Scientist,166080,USD,166080,US,0,US,M
2025,Mid,FT,Data Engineer,111800,USD,111800,US,0,US,M
2022,Mid,FT,Machine Learning Engineer,180000,USD,180000,US,100,US,M
2025,Senior,FT,Machine Learning Engineer,345600,USD,345600,US,0,US,M
2024,Entry,FT,Data Analyst,198886,EUR,220984,FR,0,FR,M
2024,Executive,FT,Business Analyst,90000,USD,90000,US,0,US,M
2025,Mid,CT,Data Specialist,90000,USD,90000,US,0,US,M
2024,Senior,FT,Data Architect,142000,USD,142000,US,100,US,M
2024,Senior,FT,Software Engineer,104200,USD,104200,US,0,US,M
2025,Mid,FT,BI Developer,103000,USD,103000,US,0,US,M
2024,Senior,FT,Data Team Lead,84400,USD,84400,US,0,US,M
2024,Mid,FT,Data Manager,39347,GBP,49183,GB,0,GB,M
2024,Mid,FT,Business Intelligence Developer,44292,GBP,55365,GB,0,GB,M
2024,Mid,FT,Power BI Developer,86000,USD,86000,US,0,US,M
2024,Senior,FT,Product Manager,152960,USD,152960,US,100,US,M
2025,Senior,FT,Engineer,246092,USD,246092,CA,100,CA,M
2025,Senior,FT,Data Engineer,123200,USD,123200,US,0,US,M
2025,Senior,FT,Solutions Architect,287500,USD,287500,US,100,US,M
2024,Mid,FT,Data Specialist,101000,USD,101000,US,100,US,M
2024,Mid,FT,Machine Learning Engineer,118300,USD,118300,CA,0,CA,M
2025,Senior,FT,Site Reliability Engineer,95000,USD,95000,US,0,US,M
2024,Senior,FT,Data Scientist,205000,USD,205000,US,100,US,M
2025,Senior,FT,Data Scientist,228000,USD,228000,US,100,US,M
2023,Senior,FT,Data Quality Analyst,172000,USD,172000,US,0,US,M
2023,Senior,FT,Research Engineer,250000,USD,250000,US,0,US,M
2025,Senior,FT,Data Governance Engineer,153925,USD,153925,US,0,US,M
2024,Mid,FT,Data Engineer,152375,USD,152375,US,100,US,M
2024,Senior,FT,Backend Engineer,218400,USD,218400,US,100,US,M
2024,Senior,FT,Data Scientist,57600,EUR,64000,LT,0,LT,M
2025,Senior,FT,Analytics Engineer,252000,USD,252000,US,0,US,M
2023,Senior,FT,Research Scientist,166000,USD,166000,US,0,US,M
2025,Mid,FT,Software Engineer,134638,USD,134638,US,0,US,M
2024,Senior,FT,Product Manager,292000,USD,292000,US,0,US,L
2024,Entry,FT,Research Assistant,36000,USD,36000,US,0,US,M
2024,Senior,FT,Systems Engineer,198950,USD,198950,US,0,US,M
2025,Mid,FT,Machine Learning Engineer,287500,USD,287500,US,0,US,M
2024,Senior,FT,Applied Scientist,158200,USD,158200,US,100,US,M
2024,Mid,FT,AI Researcher,250000,USD,250000,US,0,US,M
2024,Senior,FT,Data Analyst,89250,USD,89250,US,0,US,M
2024,Mid,FT,Data Specialist,60730,USD,60730,US,0,US,M
2024,Senior,FT,Data Analyst,40000,USD,40000,US,0,US,M
2024,Mid,FT,Product Manager,141588,USD,141588,US,0,US,M
2025,Senior,CT,Software Engineer,120000,USD,120000,US,0,US,M
2024,Senior,FT,Research Scientist,178000,USD,178000,US,0,US,M
2024,Mid,FT,Data Scientist,139500,USD,139500,SG,100,SG,M
2024,Senior,FT,Manager,471500,USD,471500,US,0,US,M
2025,Senior,FT,Data Engineer,127500,USD,127500,US,100,US,M
2024,Senior,FT,Engineer,244000,USD,244000,US,100,US,M
2023,Senior,FT,Data Analyst,87500,USD,87500,US,0,US,M
2022,Senior,FT,Data Engineer,63000,USD,63000,US,100,US,M
2024,Senior,FT,Data Scientist,92190,USD,92190,CA,0,CA,M
2023,Entry,FT,Data Analyst,60000,USD,60000,US,0,US,M
2024,Senior,FT,Manager,161500,USD,161500,US,0,US,M
2023,Senior,FT,Data Analyst,151800,USD,151800,US,100,US,M
2025,Entry,FT,Data Analyst,81120,USD,81120,US,100,US,M
2024,Mid,FT,Research Engineer,370000,USD,370000,US,0,US,M
2024,Senior,FT,Manager,283750,USD,283750,US,0,US,M
2025,Senior,FT,Engineer,137000,USD,137000,US,0,US,M
2024,Entry,FT,Business Analyst,98592,USD,98592,US,0,US,M
2025,Mid,FT,Product Manager,204000,USD,204000,US,0,US,M
2024,Senior,FT,Data Team Lead,176720,USD,176720,US,0,US,M
2024,Mid,FT,Applied Scientist,195500,USD,195500,US,0,US,M
2025,Mid,FT,Data Scientist,97000,USD,97000,US,0,US,M
2025,Senior,FT,Research Scientist,143100,USD,143100,US,0,US,M
2024,Senior,FT,Data Scientist,85512,EUR,95013,NL,0,NL,M
2025,Executive,FT,Engineer,274473,USD,274473,US,0,US,M
2024,Senior,FT,Data Scientist,187000,USD,187000,US,100,US,M
2025,Executive,FT,Engineer,181000,USD,181000,US,0,US,M
2024,Senior,FT,Power BI Consultant,112000,USD,112000,US,0,US,M
2025,Senior,FT,Data Engineer,137800,USD,137800,US,0,US,M
2025,Entry,FT,Analyst,152300,USD,152300,US,0,US,M
2024,Entry,FT,Quantitative Researcher,150000,USD,150000,GB,0,GB,M
2025,Executive,FT,Engineer,176651,USD,176651,US,0,US,M
2024,Senior,CT,Data Scientist,130000,USD,130000,US,0,US,M
2024,Executive,FT,Data Scientist,96000,EUR,106666,ES,100,ES,L
2025,Senior,FT,Data Scientist,153925,USD,153925,US,0,US,M
2024,Senior,FT,Platform Engineer,297000,USD,297000,US,0,US,M
2023,Senior,FT,Data Quality Analyst,140000,USD,140000,US,0,US,M
2025,Senior,FT,Manager,220300,USD,220300,US,0,US,M
2025,Mid,FT,Research Scientist,172370,USD,172370,US,0,US,M
2024,Senior,FT,Data Operations Analyst,180000,USD,180000,US,0,US,M
2024,Executive,FT,Analyst,70080,USD,70080,US,0,US,M
2024,Mid,FT,Business Intelligence Analyst,77400,USD,77400,US,0,US,M
2024,Mid,FT,Engineer,71100,USD,71100,US,0,US,L
2024,Mid,FT,Data Engineer,147900,USD,147900,US,0,US,M
2024,Entry,FT,Research Analyst,120000,USD,120000,US,100,US,M
2024,Entry,FT,Data Analyst,83200,CAD,64000,CA,0,CA,M
2024,Mid,FT,Machine Learning Engineer,306000,USD,306000,US,100,US,M
2024,Senior,FT,Engineer,213600,USD,213600,US,0,US,M
2024,Mid,FT,Power BI Developer,70000,USD,70000,US,0,US,M
2025,Senior,FT,Data Governance Specialist,90000,USD,90000,US,100,US,M
2025,Senior,FT,Platform Engineer,143000,USD,143000,US,0,US,M
2024,Senior,FT,Solution Architect,190000,USD,190000,US,0,US,M
2024,Senior,FT,Consultant,131175,USD,131175,US,0,US,M
2024,Senior,FT,Data Scientist,156700,USD,156700,US,0,US,M
2023,Executive,FT,Data Engineer,220000,USD,220000,US,0,US,M
2025,Senior,FT,Research Scientist,216000,USD,216000,US,0,US,M
2025,Senior,FT,Machine Learning Engineer,157000,USD,157000,CA,100,CA,M
2024,Senior,FT,Research Scientist,142500,USD,142500,US,0,US,M
2024,Senior,FT,Data Analytics Manager,180400,USD,180400,US,0,US,M
2025,Senior,FT,Data Platform Engineer,42500,GBP,53797,GB,0,GB,M
2025,Mid,FT,Data Engineer,149000,USD,149000,US,100,US,M
2024,Mid,FT,Data Analyst,90500,USD,90500,US,0,US,M
2024,Mid,PT,Engineer,104000,USD,104000,US,0,US,M
2024,Entry,FT,Data Analyst,103100,USD,103100,US,0,US,M
2025,Senior,FT,Engineer,214000,USD,214000,US,0,US,M
2025,Executive,FT,Data Engineer,120000,USD,120000,US,0,US,M
2025,Entry,FT,Data Analyst,107059,USD,107059,AU,0,AU,M
2024,Entry,FT,Developer,110240,USD,110240,US,0,US,M
2024,Mid,FT,Data Analyst,56000,USD,56000,US,0,US,M
2024,Senior,FT,Software Engineer,174600,USD,174600,US,0,US,M
2024,Senior,FT,Solution Architect,118680,USD,118680,US,0,US,M
2024,Senior,FT,Data Management Specialist,125338,USD,125338,US,0,US,M
2024,Senior,FT,Solutions Architect,279500,CAD,215000,CA,100,CA,M
2024,Senior,FT,Analytics Engineer,202000,USD,202000,US,100,US,M
2023,Senior,FT,Analytics Engineer,138000,USD,138000,US,0,US,M
2024,Executive,FT,Data Analyst,68000,USD,68000,US,0,US,M
2025,Mid,FT,Data Scientist,118500,USD,118500,US,100,US,M
2024,Senior,FT,Product Manager,215000,USD,215000,US,100,US,M
2022,Senior,FT,Analytics Engineer,165000,USD,165000,US,100,US,M
2024,Senior,FT,Engineer,138000,USD,138000,IE,0,IE,M
2024,Entry,FT,Data Analyst,156000,USD,156000,US,0,US,M
2024,Mid,FT,Business Intelligence Developer,79000,USD,79000,US,100,US,M
2025,Senior,FT,Machine Learning Engineer,185000,USD,185000,US,0,US,M
2024,Senior,FT,Data Architect,117000,USD,117000,US,0,US,M
2025,Entry,FT,Data Analyst,85000,USD,85000,CA,0,CA,M
2024,Mid,FT,Software Engineer,163100,USD,163100,US,100,US,M
2024,Mid,FT,Data Analyst,51824,USD,51824,US,0,US,M
2024,Entry,FT,Solution Architect,142000,USD,142000,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,100000,USD,100000,US,0,US,M
2025,Senior,FT,Data Architect,163983,USD,163983,US,0,US,M
2022,Mid,FT,Data Analyst,30000,EUR,31520,GR,100,GR,M
2024,Mid,FT,Data Analyst,73674,USD,73674,US,100,US,M
2024,Entry,FT,Machine Learning Scientist,126000,USD,126000,US,0,US,M
2024,Senior,FT,Data Operations Analyst,113000,USD,113000,FR,0,FR,M
2024,Senior,FT,Machine Learning Engineer,380300,USD,380300,US,0,US,M
2024,Senior,FT,Software Engineer,227000,USD,227000,US,0,US,M
2023,Senior,FT,Lead Machine Learning Engineer,115000,USD,115000,MD,100,IL,S
2025,Senior,FT,Associate,150000,USD,150000,US,0,US,M
2024,Executive,FT,Data Scientist,100000,USD,100000,US,0,US,M
2024,Senior,FT,Analyst,76800,USD,76800,CA,0,CA,M
2024,Senior,FT,Software Engineer,187040,USD,187040,CA,0,CA,M
2024,Entry,FT,Data Analyst,94500,USD,94500,US,0,US,M
2024,Senior,FT,Engineer,110800,USD,110800,US,0,US,M
2025,Mid,CT,Data Operations Specialist,50000,USD,50000,US,100,US,M
2025,Senior,FT,Data Scientist,170000,USD,170000,US,0,US,M
2025,Senior,FT,Data Scientist,241500,USD,241500,US,0,US,M
2025,Senior,FT,Engineer,69000,USD,69000,CA,0,CA,M
2024,Mid,FT,Engineer,128300,USD,128300,CA,0,CA,M
2022,Senior,FT,Data Engineer,236000,USD,236000,US,100,US,M
2025,Senior,FT,Data Analyst,95000,USD,95000,CA,0,CA,M
2024,Mid,FT,Analytics Engineer,68900,USD,68900,US,100,US,M
2025,Executive,FT,Data Engineer,143000,USD,143000,US,0,US,M
2020,Mid,FT,Data Scientist,70000,EUR,79833,DE,0,DE,L
2024,Senior,FT,Data Engineer,193200,USD,193200,CA,0,CA,M
2025,Senior,FT,Developer,115000,CAD,82142,CA,0,CA,M
2025,Senior,FT,Engineer,86900,USD,86900,US,0,US,L
2023,Senior,FT,Data Engineer,103000,USD,103000,US,0,US,M
2024,Entry,FT,Analyst,136510,USD,136510,US,0,US,M
2023,Senior,FT,Data Engineer,234000,USD,234000,US,100,US,M
2024,Mid,FT,Decision Scientist,75705,USD,75705,US,0,US,M
2024,Senior,FT,Data Engineer,235464,USD,235464,US,0,US,M
2025,Mid,FT,Engineer,98300,USD,98300,US,0,US,M
2022,Mid,FT,Data Engineer,75000,USD,75000,US,100,US,M
2024,Senior,FT,Manager,199000,USD,199000,US,0,US,M
2025,Senior,FT,Architect,270000,USD,270000,US,0,US,M
2024,Executive,FT,Head of AI,200000,USD,200000,US,0,US,M
2025,Senior,FT,Engineer,140000,USD,140000,US,100,US,M
2024,Mid,FT,Machine Learning Engineer,165000,USD,165000,US,0,US,M
2024,Entry,FT,AI Engineer,114400,USD,114400,US,0,US,M
2024,Senior,FT,Data Scientist,140625,USD,140625,US,0,US,M
2024,Senior,FT,Product Manager,152500,USD,152500,US,0,US,M
2024,Mid,FT,Decision Scientist,82915,USD,82915,US,0,US,M
2023,Senior,FT,Data Engineer,136000,USD,136000,US,100,US,M
2025,Senior,FT,Research Scientist,255000,USD,255000,US,0,US,M
2024,Mid,FT,Product Analyst,149500,USD,149500,US,100,US,M
2024,Mid,FT,Business Intelligence Manager,117000,USD,117000,US,100,US,M
2024,Senior,FT,Business Intelligence,104800,USD,104800,US,100,US,M
2024,Executive,FT,Head of Data,184200,USD,184200,US,0,US,M
2025,Entry,FT,Data Analyst,62400,USD,62400,AR,100,AR,M
2025,Senior,FT,Software Engineer,183000,USD,183000,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,203280,USD,203280,US,100,US,M
2024,Senior,FT,Software Engineer,193000,USD,193000,US,100,US,M
2024,Senior,FT,Software Engineer,170186,USD,170186,US,0,US,M
2024,Mid,FT,Developer,130000,USD,130000,US,0,US,M
2024,Mid,FT,AI Engineer,600000,USD,600000,US,0,US,M
2024,Senior,FT,Data Scientist,207000,USD,207000,US,0,US,M
2023,Senior,FT,Machine Learning Engineer,290000,USD,290000,US,100,US,M
2024,Senior,FT,Research Scientist,230000,USD,230000,US,0,US,M
2024,Senior,FT,Data Engineer,185800,USD,185800,US,100,US,M
2024,Mid,FT,Data Engineer,174000,USD,174000,US,0,US,M
2024,Mid,FT,Data Analyst,42000,EUR,46666,LT,0,LT,M
2024,Mid,FT,Data Specialist,65428,USD,65428,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,149000,USD,149000,US,0,US,M
2024,Entry,FT,Analyst,66100,USD,66100,US,0,US,M
